Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
First_Class,Consumer,United States,New_York_City,New_York,10024,East,Office_Supplies,Envelopes,361.92,4,0.0,162.864
Standard_Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924
Standard_Class,Corporate,United States,Chicago,Illinois,60623,Central,Office_Supplies,Storage,82.368,2,0.2,-19.5624
Standard_Class,Corporate,United States,Chicago,Illinois,60623,Central,Office_Supplies,Storage,53.92,5,0.2,4.044
Standard_Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,647.904,6,0.2,56.6916
Second_Class,Consumer,United States,New_York_City,New_York,10009,East,Technology,Accessories,20.37,3,0.0,6.9258
Second_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Storage,221.55,3,0.0,6.6465
Second_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Binders,17.52,5,0.2,6.132
Standard_Class,Corporate,United States,Pasadena,Texas,77506,Central,Office_Supplies,Appliances,1.624,2,0.8,-4.466
Standard_Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,328.224,4,0.2,28.7196
Standard_Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,79.9,2,0.0,35.156
Standard_Class,Corporate,United States,Chapel_Hill,North_Carolina,27514,South,Office_Supplies,Art,14.016,3,0.2,4.7304
Standard_Class,Consumer,United States,Morristown,New_Jersey,7960,East,Office_Supplies,Fasteners,7.56,6,0.0,0.3024
Standard_Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office_Supplies,Storage,37.208,1,0.2,-7.4416
Standard_Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office_Supplies,Envelopes,57.576,3,0.2,21.591
Second_Class,Corporate,United States,San_Francisco,California,94110,West,Office_Supplies,Storage,725.84,4,0.0,210.4936
First_Class,Consumer,United States,San_Francisco,California,94109,West,Technology,Accessories,209.93,7,0.0,92.3692
First_Class,Consumer,United States,San_Francisco,California,94109,West,Furniture,Furnishings,5.28,3,0.0,2.3232
First_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Binders,10.92,3,0.2,4.095
First_Class,Corporate,United States,Inglewood,California,90301,West,Office_Supplies,Paper,8.82,2,0.0,4.0572
First_Class,Corporate,United States,Inglewood,California,90301,West,Office_Supplies,Art,5.98,1,0.0,1.5548
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Paper,11.648,2,0.2,4.0768
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Paper,18.176,4,0.2,5.9072
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Storage,59.712,6,0.2,5.9712
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Labels,24.84,3,0.2,8.694
Second_Class,Consumer,United States,Houston,Texas,77070,Central,Office_Supplies,Binders,2.08,5,0.8,-3.432
Second_Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,1114.4,7,0.2,376.11
Standard_Class,Consumer,United States,Los_Angeles,California,90004,West,Furniture,Tables,1038.84,5,0.2,51.942
Standard_Class,Consumer,United States,Portland,Oregon,97206,West,Office_Supplies,Paper,141.76,5,0.2,47.844
Standard_Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,239.8,5,0.2,47.96
Standard_Class,Consumer,United States,Portland,Oregon,97206,West,Office_Supplies,Paper,31.104,6,0.2,10.8864
Second_Class,Corporate,United States,Tamarac,Florida,33319,South,Office_Supplies,Binders,254.058,7,0.7,-169.372
Second_Class,Corporate,United States,Tamarac,Florida,33319,South,Office_Supplies,Appliances,194.528,2,0.2,24.316
Second_Class,Corporate,United States,Tamarac,Florida,33319,South,Office_Supplies,Supplies,961.48,5,0.2,-204.3145
Second_Class,Home_Office,United States,Columbus,Ohio,43229,East,Office_Supplies,Fasteners,19.096,7,0.2,6.6836
Second_Class,Home_Office,United States,Columbus,Ohio,43229,East,Office_Supplies,Labels,18.496,8,0.2,6.2424
Second_Class,Home_Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,255.984,2,0.2,54.3966
Second_Class,Home_Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,86.97,3,0.5,-48.7032
First_Class,Corporate,United States,Colorado_Springs,Colorado,80906,West,Furniture,Furnishings,300.416,8,0.2,78.8592
First_Class,Corporate,United States,Colorado_Springs,Colorado,80906,West,Furniture,Chairs,230.352,3,0.2,20.1558
First_Class,Corporate,United States,Colorado_Springs,Colorado,80906,West,Furniture,Furnishings,218.352,3,0.2,-24.5646
First_Class,Corporate,United States,Colorado_Springs,Colorado,80906,West,Office_Supplies,Binders,78.6,5,0.7,-62.88
First_Class,Corporate,United States,Colorado_Springs,Colorado,80906,West,Office_Supplies,Fasteners,27.552,3,0.2,9.2988
Standard_Class,Corporate,United States,Belleville,New_Jersey,7109,East,Office_Supplies,Paper,32.4,5,0.0,15.552
Standard_Class,Corporate,United States,Belleville,New_Jersey,7109,East,Office_Supplies,Storage,1082.48,8,0.0,10.8248
Standard_Class,Corporate,United States,Belleville,New_Jersey,7109,East,Office_Supplies,Paper,56.91,3,0.0,27.3168
Standard_Class,Corporate,United States,Belleville,New_Jersey,7109,East,Furniture,Furnishings,77.6,4,0.0,38.024
Standard_Class,Corporate,United States,Belleville,New_Jersey,7109,East,Office_Supplies,Binders,14.28,1,0.0,6.5688
Standard_Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,219.075,3,0.5,-131.445
Second_Class,Corporate,United States,New_York_City,New_York,10024,East,Furniture,Furnishings,26.8,2,0.0,12.864
Standard_Class,Corporate,United States,Taylor,Michigan,48180,Central,Office_Supplies,Art,9.84,3,0.0,2.8536
Standard_Class,Home_Office,United States,Lakewood,New_Jersey,8701,East,Office_Supplies,Binders,45.48,3,0.0,20.9208
Standard_Class,Home_Office,United States,Lakewood,New_Jersey,8701,East,Office_Supplies,Art,289.2,6,0.0,83.868
First_Class,Consumer,United States,Arlington,Virginia,22204,South,Office_Supplies,Art,4.89,1,0.0,2.0049
Second_Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,15.136,4,0.2,3.5948
Second_Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,466.768,2,0.2,52.5114
Second_Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,15.232,1,0.2,1.7136
Second_Class,Corporate,United States,Arvada,Colorado,80004,West,Office_Supplies,Labels,6.264,3,0.2,2.0358
Standard_Class,Corporate,United States,Hackensack,New_Jersey,7601,East,Furniture,Furnishings,87.54,3,0.0,37.6422
Standard_Class,Corporate,United States,Saint_Petersburg,Florida,33710,South,Technology,Phones,178.384,2,0.2,22.298
Standard_Class,Corporate,United States,Saint_Petersburg,Florida,33710,South,Office_Supplies,Paper,15.552,3,0.2,5.4432
First_Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office_Supplies,Art,99.136,4,0.2,8.6744
Standard_Class,Home_Office,United States,New_York_City,New_York,10024,East,Furniture,Chairs,135.882,1,0.1,24.1568
Standard_Class,Home_Office,United States,New_York_City,New_York,10024,East,Technology,Phones,275.94,6,0.0,80.0226
Standard_Class,Home_Office,United States,New_York_City,New_York,10024,East,Technology,Accessories,360.0,4,0.0,129.6
Standard_Class,Home_Office,United States,New_York_City,New_York,10024,East,Office_Supplies,Storage,43.57,1,0.0,13.071
Standard_Class,Corporate,United States,Long_Beach,California,90805,West,Office_Supplies,Fasteners,7.16,2,0.0,3.58
Standard_Class,Corporate,United States,Hesperia,California,92345,West,Office_Supplies,Binders,251.52,6,0.2,81.744
Standard_Class,Corporate,United States,Hesperia,California,92345,West,Technology,Accessories,99.99,1,0.0,34.9965
Second_Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,15.992,1,0.2,0.9995
First_Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,290.898,3,0.4,-67.8762
First_Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office_Supplies,Storage,54.224,2,0.2,3.389
First_Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,786.744,4,0.3,-258.5016
First_Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office_Supplies,Labels,100.24,10,0.2,33.831
First_Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office_Supplies,Binders,37.764,6,0.7,-27.6936
Second_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,82.8,2,0.4,-20.7
Second_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Binders,20.724,2,0.7,-13.816
Second_Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office_Supplies,Binders,4.896,3,0.7,-3.4272
Second_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Binders,4.752,1,0.2,1.6038
Second_Class,Consumer,United States,Los_Angeles,California,90045,West,Technology,Copiers,959.984,2,0.2,335.9944
Second_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Binders,14.368,4,0.2,4.49
Standard_Class,Corporate,United States,San_Francisco,California,94122,West,Office_Supplies,Binders,7.712,2,0.2,2.7956
Standard_Class,Corporate,United States,San_Francisco,California,94122,West,Furniture,Tables,698.352,3,0.2,-17.4588
Second_Class,Consumer,United States,Layton,Utah,84041,West,Office_Supplies,Fasteners,4.96,4,0.0,2.3312
Second_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Art,17.856,4,0.2,1.116
Second_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office_Supplies,Binders,509.97,10,0.7,-407.976
Standard_Class,Consumer,United States,Austin,Texas,78745,Central,Office_Supplies,Storage,88.8,4,0.2,-2.22
Standard_Class,Consumer,United States,San_Francisco,California,94122,West,Technology,Phones,47.976,3,0.2,4.7976
Standard_Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office_Supplies,Art,7.56,3,0.0,3.0996
Standard_Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office_Supplies,Paper,24.56,2,0.0,11.5432
Standard_Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office_Supplies,Art,12.96,2,0.0,4.1472
First_Class,Home_Office,United States,New_York_City,New_York,10009,East,Technology,Accessories,6.79,1,0.0,2.3086
First_Class,Home_Office,United States,New_York_City,New_York,10009,East,Office_Supplies,Paper,24.56,2,0.0,11.5432
First_Class,Home_Office,United States,New_York_City,New_York,10009,East,Office_Supplies,Binders,3.048,1,0.2,1.0668
First_Class,Home_Office,United States,New_York_City,New_York,10009,East,Office_Supplies,Paper,49.12,4,0.0,23.0864
Standard_Class,Consumer,United States,New_York_City,New_York,10035,East,Furniture,Bookcases,388.704,6,0.2,-4.8588
Standard_Class,Consumer,United States,New_York_City,New_York,10035,East,Office_Supplies,Envelopes,8.26,2,0.0,3.7996
Standard_Class,Consumer,United States,New_York_City,New_York,10035,East,Office_Supplies,Art,17.04,4,0.0,6.9864
Standard_Class,Consumer,United States,New_York_City,New_York,10035,East,Office_Supplies,Paper,34.4,5,0.0,15.824
Standard_Class,Corporate,United States,Charlotte,North_Carolina,28205,South,Office_Supplies,Paper,36.24,5,0.2,11.325
First_Class,Corporate,United States,Columbus,Georgia,31907,South,Office_Supplies,Appliances,647.84,8,0.0,168.4384
First_Class,Corporate,United States,Columbus,Georgia,31907,South,Office_Supplies,Labels,20.7,2,0.0,9.936
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Labels,20.7,2,0.0,9.936
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Furniture,Chairs,488.646,3,0.1,86.8704
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Art,5.56,2,0.0,1.4456
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Furniture,Furnishings,47.12,8,0.0,20.7328
Standard_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Storage,211.96,4,0.0,8.4784
Same_Day,Corporate,United States,Manchester,Connecticut,6040,East,Office_Supplies,Binders,23.2,4,0.0,10.44
Same_Day,Corporate,United States,Manchester,Connecticut,6040,East,Office_Supplies,Supplies,7.36,2,0.0,0.1472
Same_Day,Corporate,United States,Manchester,Connecticut,6040,East,Office_Supplies,Storage,104.79,7,0.0,29.3412
Same_Day,Corporate,United States,Manchester,Connecticut,6040,East,Furniture,Bookcases,1043.92,4,0.0,271.4192
Standard_Class,Consumer,United States,Harlingen,Texas,78550,Central,Office_Supplies,Paper,25.92,5,0.2,9.396
Standard_Class,Consumer,United States,Harlingen,Texas,78550,Central,Office_Supplies,Storage,53.424,3,0.2,4.6746
Standard_Class,Consumer,United States,Tucson,Arizona,85705,West,Office_Supplies,Binders,8.16,5,0.7,-5.712
Standard_Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Accessories,1023.936,8,0.2,179.1888
Standard_Class,Consumer,United States,Tucson,Arizona,85705,West,Office_Supplies,Art,9.24,1,0.2,0.924
Standard_Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Accessories,479.04,10,0.2,-29.94
First_Class,Corporate,United States,Quincy,Illinois,62301,Central,Office_Supplies,Paper,99.136,4,0.2,30.98
Standard_Class,Corporate,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,1488.424,7,0.3,-297.6848
Standard_Class,Consumer,United States,Houston,Texas,77095,Central,Office_Supplies,Appliances,8.652,3,0.8,-20.3322
Standard_Class,Consumer,United States,Houston,Texas,77095,Central,Office_Supplies,Storage,23.832,3,0.2,2.6811
Standard_Class,Consumer,United States,Houston,Texas,77095,Central,Office_Supplies,Binders,12.176,4,0.8,-18.8728
First_Class,Corporate,United States,San_Francisco,California,94109,West,Office_Supplies,Paper,50.96,7,0.0,25.48
First_Class,Corporate,United States,San_Francisco,California,94109,West,Office_Supplies,Binders,49.536,3,0.2,17.3376
Second_Class,Corporate,United States,Taylor,Michigan,48180,Central,Technology,Accessories,41.9,2,0.0,8.799
Standard_Class,Consumer,United States,Pembroke_Pines,Florida,33024,South,Furniture,Tables,375.4575,3,0.45,-157.0095
Standard_Class,Consumer,United States,Pembroke_Pines,Florida,33024,South,Technology,Accessories,83.976,3,0.2,-1.0497
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Machines,482.34,4,0.7,-337.638
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,2.96,1,0.2,0.777
First_Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office_Supplies,Art,2.624,1,0.2,0.4264
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Binders,23.36,4,0.2,7.884
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Technology,Accessories,39.98,2,0.0,13.5932
Second_Class,Consumer,United States,Des_Moines,Washington,98198,West,Technology,Phones,246.384,2,0.2,27.7182
Second_Class,Consumer,United States,Des_Moines,Washington,98198,West,Technology,Copiers,1799.97,3,0.0,701.9883
Second_Class,Corporate,United States,Peoria,Illinois,61604,Central,Office_Supplies,Binders,12.462,3,0.8,-20.5623
Standard_Class,Home_Office,United States,Las_Vegas,Nevada,89115,West,Office_Supplies,Binders,75.792,3,0.2,25.5798
Second_Class,Corporate,United States,Warwick,Rhode_Island,2886,East,Office_Supplies,Storage,49.96,2,0.0,9.4924
Second_Class,Corporate,United States,Warwick,Rhode_Island,2886,East,Office_Supplies,Paper,12.96,2,0.0,6.2208
Standard_Class,Home_Office,United States,Jackson,Michigan,49201,Central,Office_Supplies,Supplies,70.12,4,0.0,21.036
Second_Class,Consumer,United States,Houston,Texas,77036,Central,Office_Supplies,Storage,35.952,3,0.2,3.5952
Second_Class,Consumer,United States,Houston,Texas,77036,Central,Office_Supplies,Storage,131.136,4,0.2,-32.784
Second_Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,57.584,2,0.2,0.7198
First_Class,Consumer,United States,Miami,Florida,33180,South,Office_Supplies,Paper,9.568,2,0.2,3.4684
Standard_Class,Corporate,United States,Wilmington,North_Carolina,28403,South,Office_Supplies,Art,39.072,6,0.2,9.768
Standard_Class,Consumer,United States,New_York_City,New_York,10024,East,Office_Supplies,Appliances,35.91,3,0.0,9.6957
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Technology,Accessories,179.95,5,0.0,37.7895
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Technology,Copiers,1199.976,3,0.2,434.9913
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Office_Supplies,Paper,27.15,5,0.0,13.3035
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Furniture,Tables,1004.024,7,0.2,-112.9527
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Office_Supplies,Paper,9.68,1,0.0,4.6464
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Office_Supplies,Labels,28.35,9,0.0,13.608
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Office_Supplies,Paper,55.98,1,0.0,27.4302
Standard_Class,Consumer,United States,San_Francisco,California,94110,West,Furniture,Chairs,113.568,2,0.2,-18.4548
